activity_id,start_time_local,activity_type,duration_seconds,distance_meters,calories,average_hr_bpm,max_hr_bpm,elevation_gain_m,training_load,aerobic_training_effect,anaerobic_training_effect
7423787241,2021-09-04 10:09:00,walking,545.24,905.63,77,114,145,6.62,5.76,0.5,0
7433030093,2021-09-05 11:08:02,walking,19043.97,4651.19,1130,88,125,41.51,2.4,0.2,0
7514562406,2021-09-19 08:04:06,treadmill_running,2789.59,4862.93,450,132,178,0,64.71,3,0.1
7515220056,2021-09-19 10:32:44,hiking,1703.48,1142.94,185,110,126,17.76,5.3,0.5,0
7519641475,2021-09-19 22:59:16,breathwork,938,0,0,60,86,0,0.05,0,0
7549225053,2021-09-25 05:34:01,hiking,16469.81,9434.7,1532,110,144,651.25,9.53,0.9,0
7551132248,2021-09-25 10:29:18,hiking,16932.8,10467.26,1521,110,152,21.87,12.21,1.2,0
7591014203,2021-10-02 13:59:42,hiking,11505.54,7113.15,1153,113,156,238.28,10.75,1,0
7596782246,2021-10-03 15:46:20,mountain_biking,4579.14,22806.53,360,97,133,157.19,3.69,0.3,0
7603412298,2021-10-04 21:15:06,treadmill_running,3304.26,4884.3,638,143,168,0,53.84,2.8,0
7608365308,2021-10-05 19:59:21,breathwork,938,0,0,70,99,0,0.08,0,0
7608464409,2021-10-05 20:17:39,breathwork,938,0,0,69,80,0,0,0,0
7613941466,2021-10-06 19:22:04,treadmill_running,2888.74,4432.38,464,134,160,0,26.33,2.1,0
7619587979,2021-10-07 19:32:34,treadmill_running,4408.84,6355.28,271,102,122,0,2.02,0.2,0
7635397498,2021-10-10 15:46:19,mountain_biking,4879.23,24779.77,937,151,210,145.47,148.22,3.8,2.1
7636211184,2021-10-10 18:29:19,treadmill_running,2695.83,3911.54,473,137,154,0,30.7,2.2,0
7638028203,2021-10-11 06:48:06,treadmill_running,812.47,1205.96,90,107,124,0,3.14,0.3,0
7666188783,2021-10-16 14:11:58,walking,2488.68,850.67,229,102,127,5.66,3.47,0.3,0
7669703205,2021-10-17 07:00:33,walking,2731.23,1664.61,216,95,119,18.15,3.11,0.3,0
7670306235,2021-10-17 10:25:26,breathwork,938,0,0,85,98,0,0.42,0,0
7672814283,2021-10-17 15:56:05,walking,2491.98,1097.86,190,93,162,9.95,6.28,0.6,0
7779551999,2021-11-07 06:43:56,hiking,5683.08,3888.28,457,97,166,129.77,17.87,1.7,0
7781786142,2021-11-07 13:27:40,walking,4161.83,1188.32,344,97,141,3.55,4.15,0.4,0
7782185382,2021-11-07 15:00:41,treadmill_running,2313,4399.62,359,125,157,0,20,2,0
7784191552,2021-11-07 21:40:57,breathwork,938,0,0,69,86,0,0,0,0
7785083282,2021-11-08 05:26:03,treadmill_running,1105.55,1716.69,101,99,112,0,2.36,0.2,0
7814024024,2021-11-13 19:35:18,treadmill_running,2212.91,3710.76,302,121,144,0,12.59,1.2,0
7814198152,2021-11-13 20:52:28,breathwork,938,0,0,82,105,0,0.45,0,0
7814232185,2021-11-13 21:09:23,breathwork,690.95,0,0,79,86,0,0.09,0,0
7815376393,2021-11-14 04:31:15,hiking,4963.43,3336.08,669,123,166,295.35,27.93,2.1,0.2
7815705543,2021-11-14 07:17:05,hiking,5722.17,3882.13,593,109,138,71.05,8.64,0.8,0
7851613554,2021-11-21 11:25:53,treadmill_running,2223.96,4161.97,320,124,152,0,18.37,1.8,0
7852382014,2021-11-21 13:41:46,walking,687.38,383,61,97,122,16.61,1.7,0.1,0
7852618753,2021-11-21 13:57:22,walking,1610.6,812.62,121,92,107,0,1.79,0.1,0
7855583345,2021-11-22 04:57:45,breathwork,938,0,0,60,90,0,0.02,0,0
7887167135,2021-11-28 16:39:35,breathwork,938,0,0,86,96,0,0.98,0.1,0
7893667119,2021-11-30 11:02:13,treadmill_running,928.11,1379.33,125,115,137,0,5.38,0.5,0
7911395848,2021-12-04 08:07:48,walking,1723.09,2707.82,216,120,138,8.4,6.92,0.6,0
7919816025,2021-12-05 20:26:37,treadmill_running,3111.36,5055.13,373,116,135,0,11.37,1.1,0
7951220362,2021-12-12 18:14:54,strength_training,2150.8,0,392,140,163,0,29.99,2.2,0
7952800884,2021-12-13 05:48:57,treadmill_running,1816.5,3087.04,226,116,130,0,7.51,0.7,0
7952866043,2021-12-13 06:42:09,breathwork,938,0,0,78,99,0,0.16,0,0
7960542938,2021-12-14 19:45:22,strength_training,2110.29,0,382,137,158,0,24.55,2.1,0
7967740221,2021-12-16 10:19:18,walking,8047.42,5028.57,765,105,138,29.36,6.26,0.6,0
7970280118,2021-12-16 22:32:43,treadmill_running,1186.5,1763.55,184,122,134,0,8.5,0.8,0
7971213866,2021-12-17 06:34:12,strength_training,2062.2,0,319,129,164,0,17.32,1.6,0.1
7980424398,2021-12-19 10:06:58,strength_training,2341.12,0,371,133,159,0,28.49,2.1,0.2
7993487049,2021-12-22 03:48:32,treadmill_running,3919.9,3310,302,96,124,0,6.57,0.6,0
8007523368,2021-12-25 14:12:48,walking,1392.47,928.22,136,107,128,3.37,3.02,0.3,0
8018597065,2021-12-27 21:30:08,treadmill_running,1827.07,2723.46,187,104,129,0,4.8,0.4,0
8023878186,2021-12-28 22:03:52,treadmill_running,2534.41,3711.71,345,120,144,0,12.07,1.2,0
8029267383,2021-12-29 23:46:38,treadmill_running,1963.29,3012.87,191,103,115,0,4.82,0.4,0
8040183784,2022-01-01 03:08:08,walking,2188.34,2224.98,199,116,137,4.97,3.2,0.3,0
8041995457,2022-01-01 13:48:42,walking,1565.59,2210.61,163,109,124,0,4.35,0.4,0
8048416211,2022-01-02 14:53:35,walking,1801.59,1566.43,159,102,121,17.18,2.69,0.2,0
8049950792,2022-01-02 19:06:05,treadmill_running,895.09,1389.53,139,121,148,0,9.84,0.9,0
8056117325,2022-01-03 21:12:11,treadmill_running,2670.33,4070.62,377,121,148,0,14.59,1.4,0
8057600586,2022-01-04 07:09:03,treadmill_running,1263.58,1917.58,125,103,111,0,3.24,0.3,0
8066867472,2022-01-05 19:31:18,treadmill_running,1545.11,2321.9,177,111,126,0,5.65,0.5,0
8068739253,2022-01-06 05:49:19,treadmill_running,1811.22,2727.02,188,107,121,0,5.45,0.5,0
8068765979,2022-01-06 06:20:57,breathwork,938,0,0,72,126,0,0.98,0.1,0
8072428881,2022-01-06 19:06:45,treadmill_running,1235.84,1883.86,138,109,126,0,4.34,0.4,0
8074345173,2022-01-07 05:23:18,treadmill_running,2085.86,3270.83,228,110,124,0,6.36,0.6,0
8078875842,2022-01-08 01:01:21,treadmill_running,1895.01,2591.35,197,107,118,0,5.28,0.5,0
8083894916,2022-01-08 21:20:14,treadmill_running,1216.68,1824.27,127,105,115,0,3.81,0.3,0
8088888804,2022-01-09 07:10:05,hiking,12236.56,5000.61,1202,110,156,315.83,8.89,0.8,0
8088894970,2022-01-09 11:12:20,hiking,7375.46,4095.06,771,114,151,4.27,15.03,1.5,0
8095583749,2022-01-10 21:22:02,treadmill_running,2103.05,3190.61,207,105,121,0,3.98,0.4,0
8099003368,2022-01-11 14:04:48,treadmill_running,3817.95,5350.59,437,116,136,0,12.08,1.2,0
8102717631,2022-01-12 04:55:23,treadmill_running,2304.64,3348.61,236,107,122,0,5.88,0.5,0
8111426610,2022-01-13 14:20:48,hiking,5831.19,2720.17,842,130,180,380.88,33.4,2.2,0.3
8111429747,2022-01-13 16:08:28,hiking,4174.97,2541.5,338,98,136,3.57,5.34,0.5,0
8118133939,2022-01-14 07:26:06,hiking,7933.77,5480.87,840,113,150,510.35,11.91,1.1,0
8124361400,2022-01-15 12:49:37,hiking,9248.52,5619.49,1167,125,164,667.84,30.51,2.2,0
8124364086,2022-01-15 16:34:48,hiking,5260.23,10177.07,582,113,143,19.5,14.57,1.4,0
8125799426,2022-01-16 05:58:15,hiking,8879.98,4432.86,1065,122,172,372.04,63.69,3,0
8131719140,2022-01-17 04:48:24,treadmill_running,2393.67,3851.11,231,104,116,0,6.22,0.6,0
8131744057,2022-01-17 05:29:04,breathwork,938,0,0,72,121,0,0.46,0,0
8137541754,2022-01-18 07:33:52,treadmill_running,634.92,976.85,71,107,119,0,2.54,0.2,0
8138510619,2022-01-18 11:53:42,treadmill_running,1219.95,1845.94,151,114,127,0,5.28,0.5,0
8139050722,2022-01-18 13:41:48,treadmill_running,615.1,761.33,70,107,123,0,2.54,0.2,0
8141849294,2022-01-18 21:26:07,treadmill_running,607.38,893.59,70,106,128,0,2.53,0.2,0
8147870622,2022-01-19 21:37:42,treadmill_running,1993.89,3592.37,250,123,238,0,10.71,1,0
8149616404,2022-01-20 08:12:26,treadmill_running,3893.87,5962.28,576,127,157,0,32.45,2.3,0
8154608993,2022-01-21 06:35:55,treadmill_running,1194.93,1961.92,109,99,107,0,2.31,0.2,0
8158548735,2022-01-21 22:24:42,treadmill_running,1640.47,2605.81,191,112,125,0,6.14,0.6,0
8165939855,2022-01-23 08:11:32,treadmill_running,4620.55,7368.6,551,118,150,0,16.15,1.6,0
8171890054,2022-01-24 05:02:42,treadmill_running,2455.6,3959.81,211,99,124,0,4.11,0.4,0
8171914819,2022-01-24 05:46:04,breathwork,938,0,0,68,115,0,0.37,0,0
8181458928,2022-01-25 19:23:23,treadmill_running,2420.46,3980.32,259,111,123,0,7.62,0.7,0
8187313377,2022-01-26 19:04:31,treadmill_running,3301.35,5283.97,388,118,146,0,11.92,1.1,0
8191009073,2022-01-27 13:22:13,treadmill_running,2703.31,4335.23,235,102,126,0,5.22,0.5,0
8193356608,2022-01-27 21:16:32,treadmill_running,909.83,1379.21,104,110,128,0,3.84,0.3,0
8194693666,2022-01-28 05:21:54,treadmill_running,904.73,1208.76,75,96,121,0,1.99,0.2,0
8194717678,2022-01-28 05:37:28,breathwork,938,0,0,73,116,0,0.93,0,0
8198107186,2022-01-28 19:16:26,treadmill_running,1502.94,2379.26,139,101,116,0,3.51,0.3,0
8200637359,2022-01-29 10:38:51,treadmill_running,0.91,1.55,0,106,106,0,,0,0
8201796590,2022-01-29 13:16:59,treadmill_running,1434.43,1947.57,126,99,116,0,3.31,0.3,0
8205771646,2022-01-30 06:45:59,treadmill_running,3324.64,5364.81,278,100,114,0,3.24,0.3,0
8209706496,2022-01-30 17:28:27,treadmill_running,1985.12,3145.15,249,117,168,0,12.42,1.1,0
8215309366,2022-01-31 19:12:51,treadmill_running,2721.89,3919.96,236,97,106,0,3.29,0.3,0
8215924551,2022-01-31 21:34:26,treadmill_running,712.02,1067.18,62,93,103,0,1.81,0.1,0
8219566267,2022-02-01 15:31:44,treadmill_running,506.03,798.78,61,108,119,0,2.58,0.2,0
8219951193,2022-02-01 16:15:18,treadmill_running,2357.75,3205.53,240,110,124,0,7.21,0.8,0
8223318713,2022-02-02 05:39:01,treadmill_running,3420.77,5055.3,284,96,183,0,18.19,0.4,1.6
8232050411,2022-02-03 17:35:45,treadmill_running,2568.29,4564.46,345,119,162,0,22.57,2.1,0
8232366956,2022-02-03 18:32:49,treadmill_running,2236.85,3089.28,199,101,126,0,2.84,0.3,0
8234875743,2022-02-04 07:55:04,treadmill_running,1801.51,2800.12,153,101,124,0,2.44,0.2,0
8236870814,2022-02-04 16:29:47,treadmill_running,467.54,689.13,42,99,111,0,1.43,0.1,0
8237301398,2022-02-04 17:27:03,treadmill_running,1555.47,2049.01,158,108,162,0,8.79,1,0
8240475886,2022-02-05 10:21:10,treadmill_running,2015.37,2990.88,212,109,130,0,5.77,0.6,0
8243047623,2022-02-05 16:50:44,treadmill_running,1227.43,1745.66,130,108,121,0,4.04,0.4,0
8245509446,2022-02-06 04:01:21,treadmill_running,5388.42,7796.18,397,91,101,0,2.29,0.2,0
8254992340,2022-02-07 18:34:04,treadmill_running,3567.07,4964.02,358,111,128,0,7.85,0.9,0
8255922381,2022-02-07 22:13:36,treadmill_running,674.97,1022.89,60,97,108,0,1.78,0.2,0
8258967978,2022-02-08 13:28:39,treadmill_running,934.38,1420.89,92,103,116,0,3.9,0.4,0
8259527124,2022-02-08 15:30:15,treadmill_running,850.82,1413.53,102,113,124,0,3.96,0.4,0
8267467327,2022-02-09 19:09:43,treadmill_running,3087.05,4189.9,285,108,122,0,4.48,0.5,0
8267580647,2022-02-09 20:14:09,treadmill_running,249.51,375.84,24,102,112,0,1.04,0.1,0
8271545238,2022-02-10 13:37:22,treadmill_running,4434.46,6465,452,111,136,0,10.19,1.1,0
8279110406,2022-02-11 19:48:57,treadmill_running,3373.92,4613.21,308,107,158,0,5.76,0.6,0
8285207776,2022-02-12 19:17:11,treadmill_running,1362.97,2199.67,145,108,119,0,4.98,0.5,0
8312929727,2022-02-17 17:20:25,treadmill_running,2123.7,3471.55,269,121,157,0,14.46,1.6,0
8315426839,2022-02-18 03:46:57,treadmill_running,3353.88,5358.75,337,110,142,0,9.16,1,0
8320672124,2022-02-19 07:03:06,treadmill_running,3093.37,4847.27,329,113,131,0,9.29,1,0
8326425180,2022-02-20 07:56:40,treadmill_running,1494.15,2327.33,180,118,125,0,6.69,0.7,0
8326480904,2022-02-20 08:22:32,breathwork,938,0,0,78,93,0,0.62,0,0
8330494409,2022-02-20 19:21:18,treadmill_running,914.29,2068.63,188,143,167,0,29.22,2.3,0
8332077110,2022-02-21 04:36:58,treadmill_running,2406.98,4603.63,297,118,154,0,13.53,1.5,0
8337696474,2022-02-22 06:48:45,walking,1015.1,1067.87,120,125,145,46.62,5.02,0.5,0
8368128446,2022-02-27 14:16:57,walking,457.51,633.15,59,116,150,2.07,5.48,0.5,0
8370274774,2022-02-27 19:08:06,walking,2010.3,2192.33,287,133,159,4.76,18.21,1.8,0.2
8371917922,2022-02-28 05:16:03,treadmill_running,3375.02,5700.18,307,106,144,0,5.41,0.6,0
8374768756,2022-02-28 17:14:53,treadmill_running,1807.95,3020.43,212,116,151,0,10.71,1.2,0
8375303198,2022-02-28 18:36:38,treadmill_running,1931.81,3252.48,223,115,127,0,7.82,0.9,0
8377641277,2022-03-01 06:09:44,treadmill_running,3530.27,6319.43,328,108,117,0,7.85,0.9,0
8377699618,2022-03-01 07:14:30,breathwork,938,0,0,71,82,0,0,0,0
8383430017,2022-03-02 04:32:50,treadmill_running,1805.85,3138.63,158,102,118,0,3.94,0.4,0
8402396759,2022-03-05 13:22:12,treadmill_running,1196.75,2180.11,142,113,146,0,7.44,0.8,0
8412846601,2022-03-07 05:12:33,treadmill_running,1384.02,2326.46,134,106,117,0,4.39,0.5,0
8435950261,2022-03-11 03:29:59,mountaineering,285.39,340.05,32,108,131,87.35,1.73,0.2,0
8436150765,2022-03-11 03:35:03,hiking,7270.65,4191.54,911,125,161,578.03,27.27,2.2,0
8436453502,2022-03-11 06:19:56,hiking,5480.68,4320.55,433,99,131,25.49,5.49,0.6,0
8441718618,2022-03-12 08:16:29,breathwork,938,0,0,79,90,0,0.06,0,0
8452404239,2022-03-13 19:39:33,treadmill_running,1592.05,2710.59,209,119,135,0,8.38,0.9,0
8453834815,2022-03-14 04:14:19,treadmill_running,2307.94,4008.99,219,105,112,0,6.2,0.7,0
8459916484,2022-03-15 06:52:43,treadmill_running,2053.94,3273.18,182,103,118,0,3.07,0.3,0
8470801462,2022-03-16 23:01:19,treadmill_running,1007.11,1572.43,122,114,126,0,5.17,0.6,0
8490619340,2022-03-20 11:29:34,walking,3604.23,1971.4,359,109,153,11.35,11.82,1.3,0
8658765207,2022-04-18 06:41:55,treadmill_running,1811.68,3470.49,241,120,146,0,13.95,1.6,0
8677022732,2022-04-20 22:37:35,treadmill_running,628.3,1075.16,64,105,117,0,2.34,0.2,0
8693919798,2022-04-23 22:53:56,treadmill_running,896.09,1302.09,215,156,188,0,68.83,3,1.5
8694983274,2022-04-24 06:10:11,treadmill_running,3000.46,5439.58,376,120,147,0,15.14,1.7,0
8697366827,2022-04-24 11:34:20,cycling,5423.72,9622.26,402,105,140,47.02,2.69,0.3,0
8697937228,2022-04-24 15:27:03,breathwork,938,0,0,80,111,0,0.31,0,0
8701198001,2022-04-25 04:30:03,treadmill_running,1816.49,2888.21,173,103,109,0,4.6,0.5,0
8707082541,2022-04-26 04:41:10,treadmill_running,2032.61,3482.12,238,116,127,0,7.92,0.9,0
8741612008,2022-04-30 09:18:59,hiking,35496.06,17778.43,3567,118,164,922.39,23.42,2.1,0
8741619753,2022-05-01 10:45:14,hiking,7558.82,4315.63,798,117,164,210.7,22.2,2.1,0
8752708069,2022-05-03 12:38:41,walking,13331.93,2717.55,902,93,123,42.02,2.79,0.3,0
8783816923,2022-05-08 13:30:30,cycling,7245.93,26858.33,1281,152,182,206.92,112.35,3.7,1
8787120800,2022-05-09 04:24:46,breathwork,938,0,0,72,90,0,0.09,0,0
8822363556,2022-05-14 15:47:33,mountain_biking,6860.44,30958.21,1189,147,174,250.06,89.58,3.5,0.1
8825544151,2022-05-15 07:16:53,mountain_biking,8821.38,37023.81,1466,145,174,342.97,78.58,3.3,0
8830855989,2022-05-15 22:25:54,treadmill_running,1213.99,1531.22,127,104,115,0,3.98,0.4,0
8830975407,2022-05-15 23:06:48,breathwork,938,0,0,67,85,0,0.01,0,0
8831681358,2022-05-16 04:22:21,treadmill_running,1808.22,2652.96,173,102,109,0,4.87,0.5,0
8835800708,2022-05-16 20:00:40,treadmill_running,1212.44,1765.28,158,116,125,0,6.1,0.7,0
8837765136,2022-05-17 05:05:01,treadmill_running,1804.19,2725.04,198,111,123,0,6.3,0.7,0
8837800370,2022-05-17 05:36:16,breathwork,938,0,0,68,92,0,0.01,0,0
8841464690,2022-05-17 17:48:49,walking,3370.26,2949.42,282,101,113,65.52,2.87,0.3,0
8844375733,2022-05-18 04:48:10,treadmill_running,1801.16,2923.89,171,106,116,0,4.94,0.5,0
8844407288,2022-05-18 05:19:42,breathwork,938,0,0,69,82,0,0.08,0,0
8848701074,2022-05-18 18:32:29,mountain_biking,4980.5,25288.09,907,149,173,181.97,80.63,3.4,0.1
8850893280,2022-05-19 04:33:50,treadmill_running,1806.61,2995.8,170,104,116,0,4.61,0.5,0
8850922826,2022-05-19 05:05:11,breathwork,938,0,0,71,87,0,0,0,0
8854220953,2022-05-19 17:05:55,walking,3969.93,4097.07,336,104,116,20.48,2.91,0.3,0
8855488118,2022-05-19 20:03:00,lap_swimming,2700,25,752,,,0,,,
8861537442,2022-05-20 22:56:20,treadmill_running,624.27,610.71,44,90,105,0,1.33,0.1,0
8863322153,2022-05-21 08:52:23,hiking,4503.27,986.34,296,91,128,31.06,2.25,0.2,0
8867656169,2022-05-21 11:13:55,hiking,18842.59,12561.81,1326,96,139,483.38,6.43,0.7,0
8867661089,2022-05-21 18:21:04,hiking,10490.5,5241.78,858,103,147,241.62,11.32,1.3,0
8869281024,2022-05-22 05:12:09,hiking,14131.27,5420.74,1095,100,143,411.99,6.8,0.7,0
8871072652,2022-05-22 09:45:51,hiking,4638.67,1053.18,389,101,134,138.34,4.74,0.5,0
8875764191,2022-05-23 06:04:12,treadmill_running,1791.84,2600.24,176,108,116,0,5.1,0.5,0
8875881948,2022-05-23 06:34:55,breathwork,938,0,0,69,80,0,0,0,0
8880028566,2022-05-23 20:39:09,cycling,1587.7,2321.84,108,91,121,19.36,1.73,0.2,0
8882417872,2022-05-24 09:11:53,treadmill_running,2140.39,3167.86,207,104,111,0,6.27,0.7,0
8884859568,2022-05-24 16:58:23,walking,4254.15,3041.13,304,93,116,23.69,2.39,0.2,0
8891673583,2022-05-25 19:28:35,treadmill_running,1215.18,1958.56,123,107,118,0,4.06,0.4,0
8892136929,2022-05-25 20:39:52,walking,1056.5,1562.25,152,117,152,10.07,14.99,1.7,0
8894170797,2022-05-26 07:51:23,treadmill_running,1500.63,2520.05,155,111,121,0,5.12,0.5,0
8894227167,2022-05-26 08:17:11,breathwork,938,0,0,71,95,0,0.06,0,0
8897469206,2022-05-26 16:04:33,walking,6917.52,4999.52,551,92,136,76.07,8.53,0.9,0
8900116723,2022-05-27 04:36:11,treadmill_running,1203.25,1909.8,103,100,107,0,2.79,0.3,0
8900143022,2022-05-27 05:01:28,breathwork,938,0,0,67,82,0,0.08,0,0
8909397446,2022-05-28 16:36:11,walking,2098.63,1956.35,222,102,141,45.09,8.66,1,0
8917527284,2022-05-29 23:12:24,treadmill_running,1425.82,2109.6,156,112,123,0,5.62,0.6,0
8918440503,2022-05-30 06:12:42,treadmill_running,1792.62,3100.96,187,108,115,0,5.98,0.6,0
8918493044,2022-05-30 06:46:47,breathwork,938,0,0,65,99,0,0.22,0,0
8924583577,2022-05-31 06:25:06,treadmill_running,2401.99,3950.05,226,102,110,0,5.89,0.6,0
8924725113,2022-05-31 07:06:13,breathwork,938,0,0,64,78,0,0,0,0
8927424623,2022-05-31 17:07:39,walking,992.11,897.48,82,97,105,14.13,1.97,0.2,0
8935236164,2022-06-01 20:10:13,treadmill_running,1364.81,2194.47,151,116,123,0,5.49,0.6,0
8935309574,2022-06-01 20:36:58,treadmill_running,381.81,555.48,41,108,112,0,1.75,0.2,0
8937207362,2022-06-02 05:33:37,treadmill_running,1652.73,2466.18,160,108,117,0,4.95,0.5,0
8940497039,2022-06-02 16:59:22,walking,3207.89,3803.98,296,95,116,23.48,5.9,0.6,0
8947324782,2022-06-03 19:33:57,walking,989.98,1354.55,103,98,111,7.1,3.58,0.4,0
8949666019,2022-06-04 08:43:01,treadmill_running,1505.77,2689.96,141,105,112,0,4.39,0.5,0
8953633284,2022-06-04 16:24:43,mountain_biking,5918.77,26219.28,854,134,165,228.8,32.42,2.4,0
8955920351,2022-06-05 08:04:42,breathwork,938,0,0,69,85,0,0.05,0,0
8956469992,2022-06-05 10:03:48,walking,1330.35,1921.58,154,102,115,38.46,6.35,0.7,0
8961931297,2022-06-06 04:27:10,treadmill_running,1802.01,3325.65,170,105,114,0,5.16,0.6,0
8961956884,2022-06-06 04:58:02,breathwork,938,0,0,65,80,0,0,0,0
8973822653,2022-06-07 23:21:31,treadmill_running,504.54,824.33,59,112,125,0,2.56,0.2,0
8985606337,2022-06-09 21:14:07,treadmill_running,1006.56,1717.68,114,113,123,0,4.39,0.5,0
8987034946,2022-06-10 04:53:56,treadmill_running,1201.92,2024.6,111,103,121,0,3.11,0.3,0
8987065580,2022-06-10 05:18:10,breathwork,551.79,0,0,68,92,0,0.15,0,0
8993432644,2022-06-11 09:10:08,treadmill_running,1205.22,1834.99,98,97,105,0,2.74,0.3,0
8995253665,2022-06-11 11:14:33,mountain_biking,8751.44,34818.23,1105,132,178,390.43,51.83,2.8,0.5
9000064491,2022-06-12 09:18:21,running,2418.39,5235.59,510,154,180,32.36,66.8,3.2,0.1
9004663963,2022-06-12 19:04:08,cycling,3215.57,6547.27,221,93,115,35.21,2.07,0.2,0
9006127310,2022-06-13 04:40:47,treadmill_running,1804.42,3463.91,148,97,104,0,2.61,0.3,0
9006153554,2022-06-13 05:11:38,breathwork,938,0,0,107,121,0,3.75,0.4,0
9015266622,2022-06-14 16:37:45,walking,1337.15,1890.48,151,112,124,13.97,5.61,0.6,0
9019627081,2022-06-15 08:41:57,walking,2694.47,1926,230,101,124,15.54,5.4,0.6,0
9031615792,2022-06-17 05:38:50,treadmill_running,1205.34,1862.51,110,102,109,0,3.41,0.3,0
9037532614,2022-06-18 07:16:47,treadmill_running,1500.78,2305.91,132,101,107,0,2.81,0.3,0
9040202361,2022-06-18 10:37:59,cycling,6315.48,13383.93,433,102,138,85.55,2.76,0.3,0
9042096806,2022-06-18 20:20:50,walking,2142.38,1659.55,151,84,107,3.81,2.44,0.2,0
9043861839,2022-06-19 07:42:04,treadmill_running,466.4,807.1,39,98,110,0,1.48,0.1,0
9048622865,2022-06-19 20:18:55,cycling,2761.29,5869.96,298,116,137,28.12,9.22,1,0
9056013303,2022-06-21 04:58:37,treadmill_running,1433.26,2569.79,141,108,114,0,4.71,0.5,0
9080664273,2022-06-25 05:54:00,cycling,3358.9,18779.55,570,141,176,154,53.02,2.9,0.3
9100393886,2022-06-28 10:38:43,walking,556.21,289.9,48,101,119,1.23,1.66,0.1,0
9102473005,2022-06-28 10:50:18,cycling,5619.75,8952.91,519,109,144,38.28,6.34,0.7,0
9102481790,2022-06-28 15:11:57,walking,7279.82,4568.29,536,93,127,86.73,3.37,0.3,0
9115277425,2022-06-30 16:19:58,walking,3746.23,2104.86,208,85,105,4.87,1.76,0.2,0
9123796746,2022-07-02 06:50:05,treadmill_running,1802.34,2746.64,187,110,120,0,6.41,0.7,0
9124402158,2022-07-02 07:31:11,road_biking,8566.69,51492.71,1427,147,168,318,84.66,3.4,0
9126511735,2022-07-02 13:02:55,mountain_biking,3724.56,7372.69,453,117,149,49.45,10.71,1.2,0
9129796982,2022-07-03 04:17:34,running,2225.57,5630.94,488,150,171,27.66,52.71,3,0
9129960146,2022-07-03 05:06:46,road_biking,3959.2,26963.61,698,141,170,151,45.08,2.7,0.1
9130295033,2022-07-03 08:27:19,breathwork,938,0,0,81,104,0,0.14,0,0
9136426782,2022-07-04 04:39:12,running,1276.59,3168.21,243,130,153,14.01,24.98,2.2,0
9142551389,2022-07-05 04:53:57,running,1212.03,2636.06,233,133,150,14.16,25.72,2.2,0
9147212784,2022-07-05 19:22:12,mountain_biking,5271.1,25034.88,675,126,152,141.95,20.06,2,0
9149094711,2022-07-06 05:40:04,running,1243.24,2629.11,232,133,152,16.79,26.99,2.2,0
9155413515,2022-07-07 04:13:09,running,1260.53,2641.74,232,132,155,20.11,26.22,2.2,0
9158957551,2022-07-07 17:53:49,mountain_biking,2254.53,11035.23,195,103,123,66.08,4.69,0.5,0
9165365103,2022-07-08 17:58:30,mountain_biking,6031.23,27175.84,774,128,157,183.6,23.78,2.1,0
9167379656,2022-07-09 04:39:55,road_biking,5750.54,40633.34,1018,149,175,267,86.93,3.4,0.2
9167495481,2022-07-09 06:27:39,walking,3018.01,5041.87,409,114,138,29.36,19.89,2,0
9169926985,2022-07-09 13:03:26,mountain_biking,3037.11,5456.08,334,114,138,34.13,7.69,0.8,0
9174029583,2022-07-10 08:05:47,walking,1743.82,2649.99,205,107,127,14.65,7.45,0.8,0
9174269581,2022-07-10 09:06:33,strength_training,1585.25,0,188,122,166,0,13.26,1.2,0.2
9177432107,2022-07-10 16:33:33,walking,1887.69,890.69,142,93,109,5.39,2.02,0.2,0
9180215196,2022-07-11 04:35:13,running,1487.87,2629.97,219,111,139,11.91,15.88,1.8,0
9180461026,2022-07-11 06:33:06,strength_training,1803.53,0,266,132,163,0,20.7,2.1,0
9182063005,2022-07-11 13:16:42,breathwork,938,0,0,68,96,0,0.14,0,0
9186672365,2022-07-12 06:21:21,running,1271.75,2677.69,228,131,157,19.94,28.33,2.3,0
9191066844,2022-07-12 19:04:41,mountain_biking,4257.76,21237.3,563,128,165,123.04,26.65,2.2,0
9193093098,2022-07-13 04:37:55,running,1120.57,2664.21,233,142,164,17.72,34.12,2.4,0
9193229763,2022-07-13 05:10:48,road_biking,2980.36,21292.01,637,153,170,123,71.54,3.2,0.1
9198534594,2022-07-13 22:52:16,breathwork,938,0,0,74,105,0,0.13,0,0
9203159671,2022-07-14 17:59:07,walking,830.72,1032.29,80,103,118,1.16,2.79,0.3,0
9203920505,2022-07-14 19:53:32,walking,1243.86,1028.49,115,102,124,7.1,3.46,0.4,0
9205966730,2022-07-15 05:40:44,breathwork,938,0,0,67,105,0,0.19,0,0
9215787640,2022-07-16 04:35:21,hiking,34700.86,23665.02,2461,98,123,1231.57,9.61,1.1,0
9224577154,2022-07-17 12:32:23,walking,18466.26,4290.52,570,68,104,30.91,2.05,0.2,0
9228768787,2022-07-18 19:46:10,cycling,698.42,1419.21,53,94,110,11.21,1.59,0.1,0
9229061558,2022-07-18 20:11:49,walking,1193.6,234.35,38,72,82,0,0,0,0
9229061631,2022-07-18 20:32:02,cycling,543.51,1283.41,50,101,116,5.15,2.36,0.2,0
